Feature ID	Taxon
BE574241.1	NA;Chordata;Actinopteri;Siluriformes;Ictaluridae;Ictalurus;Ictalurus punctatus;NA;NA;NA
EF491719.1	NA;Chordata;Actinopteri;Siluriformes;Ictaluridae;Ictalurus;Ictalurus pricei;NA;NA;NA
PZ347687.1	NA;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pangasius;Pangasius sp.;NA;NA;NA
KX950699.1	NA;Chordata;Actinopteri;Siluriformes;Bagridae;Sperata;Sperata aor;NA;NA;NA
Hemibagrus_1	NA;Chordata;Actinopteri;Siluriformes;Bagridae;Hemibagrus;Hemibagrus punctatus;NA;NA;NA
OP236030.1	NA;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pangasius;Pangasius nasutus;NA;NA;NA
PX416976.1	NA;Chordata;Actinopteri;Siluriformes;Auchenipteridae;Tatia;Tatia aff. intermedia;NA;NA;NA
PX416839.1	NA;Chordata;Actinopteri;Siluriformes;Auchenipteridae;Pseudauchenipterus;Pseudauchenipterus nodosus;NA;NA;NA
LC888378.1	NA;Chordata;Actinopteri;Siluriformes;Bagridae;Tachysurus;Tachysurus ichikawai;NA;NA;NA
AP012022.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus asotus;NA;NA;NA
AM398435.2	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus glanis;NA;NA;NA
PX415723.1	NA;Chordata;Actinopteri;Siluriformes;Aspredinidae;Bunocephalus;Bunocephalus aloikae;NA;NA;NA
PX415729.1	NA;Chordata;Actinopteri;Siluriformes;Aspredinidae;Bunocephalus;Bunocephalus verrucosus;NA;NA;NA
PX415617.1	NA;Chordata;Actinopteri;Siluriformes;Pseudopimelodidae;Batrochoglanis;Batrochoglanis raninus;NA;NA;NA
Bagarius	NA;Chordata;Actinopteri;Siluriformes;Sisoridae;Bagarius;Bagarius bagarius;NA;NA;NA
AP012013.1	NA;Chordata;Actinopteri;Siluriformes;Heteropneustidae;Heteropneustes;Heteropneustes fossilis;NA;NA;NA
PX415624.1	NA;Chordata;Actinopteri;Siluriformes;Pseudopimelodidae;Batrochoglanis;Batrochoglanis raninus;NA;NA;NA
PX430274.1	NA;Chordata;Actinopteri;Siluriformes;Plotosidae;Plotosus;Plotosus lineatus;NA;NA;NA
JX000016.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus asotus;NA;NA;NA
JX256247.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus asotus;NA;NA;NA
JX000021.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus asotus;NA;NA;NA
JN116720.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Silurus;Silurus asotus;NA;NA;NA
MK007074.1	NA;Chordata;Actinopteri;Siluriformes;Siluridae;Ompok;Ompok pabda;NA;NA;NA
PX415725.1	NA;Chordata;Actinopteri;Siluriformes;Aspredinidae;Bunocephalus;Bunocephalus coracoideus;NA;NA;NA
PX415726.1	NA;Chordata;Actinopteri;Siluriformes;Aspredinidae;Bunocephalus;Bunocephalus coracoideus;NA;NA;NA
PZ347686.1	NA;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pangasius;Pangasius sp.;NA;NA;NA
MG570464.1	NA;Chordata;Actinopteri;Siluriformes;Ictaluridae;Ameiurus;Ameiurus catus;NA;NA;NA
PX415630.1	NA;Chordata;Actinopteri;Siluriformes;Pseudopimelodidae;Batrochoglanis;Batrochoglanis villosus;NA;NA;NA
PX522361.1	NA;Chordata;Actinopteri;Siluriformes;Lacantuniidae;Lacantunia;Lacantunia enigmatica;NA;NA;NA
PX416752.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella cf. cristata;NA;NA;NA
PX416754.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella cf. parnahybae;NA;NA;NA
PX416871.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Rhamdia;Rhamdia foina;NA;NA;NA
PX416986.1	NA;Chordata;Actinopteri;Siluriformes;Auchenipteridae;Tatia;Tatia gyrina;NA;NA;NA
KY825191.1	NA;Chordata;Actinopteri;Characiformes;Anostomidae;Megaleporinus;Megaleporinus obtusidens;NA;NA;NA
KM245045.1	NA;Chordata;Actinopteri;Characiformes;Prochilodontidae;Prochilodus;Prochilodus lineatus;NA;NA;NA
PV250216.1	NA;Chordata;Actinopteri;Characiformes;Prochilodontidae;Prochilodus;Prochilodus reticulatus;NA;NA;NA
Ailia	NA;Chordata;Actinopteri;Siluriformes;Ailiidae;Ailia;Ailia coila;NA;NA;NA
PX416782.1	NA;Chordata;Actinopteri;Siluriformes;Aspredinidae;Platystacus;Platystacus cotylephorus;NA;NA;NA
KP085590.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA;NA;NA
PX416689.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Paralithoxus;Paralithoxus boujardi;NA;NA;NA
PX416124.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Hemiancistrus;Hemiancistrus medians;NA;NA;NA
MH005928.1	NA;Chordata;Chondrichthyes;Rhinopristiformes;Pristidae;Pristis;Pristis pristis;NA;NA;NA
PX416756.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella geryi;NA;NA;NA
PX416759.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella leptosoma;NA;NA;NA
PX416764.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pimelodus;Pimelodus blochii;NA;NA;NA
JF898657.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pseudoplatystoma;Pseudoplatystoma corruscans;NA;NA;NA
PX416844.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pseudoplatystoma;Pseudoplatystoma fasciatum;NA;NA;NA
PX416845.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pseudoplatystoma;Pseudoplatystoma tigrinum;NA;NA;NA
PX416830.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Propimelodus;Propimelodus eigenmanni;NA;NA;NA
PX416766.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pimelodus;Pimelodus ornatus;NA;NA;NA
PX416767.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pimelodus;Pimelodus ornatus;NA;NA;NA
PX415843.1	NA;Chordata;Actinopteri;Siluriformes;Callichthyidae;Osteogaster;Osteogaster aff. aeneus;NA;NA;NA
PX416701.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Peckoltia;Peckoltia simulata;NA;NA;NA
PX416700.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Peckoltia;Peckoltia otali;NA;NA;NA
PX416699.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Peckoltia;Peckoltia capitulata;NA;NA;NA
PX416898.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria aff. stewarti 3 CC-2025;NA;NA;NA
PX416847.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Pseudoqolus;Pseudoqolus koko;NA;NA;NA
PX416920.1	NA;Chordata;Actinopteri;Siluriformes;Ariidae;Sciades;Sciades proops;NA;NA;NA
PX416919.1	NA;Chordata;Actinopteri;Siluriformes;Ariidae;Sciades;Sciades couma;NA;NA;NA
OP154149.1	NA;Chordata;Actinopteri;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;NA;NA;NA
AM931027.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar;NA;NA;NA
AF133701.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar;NA;NA;NA
JQ390055.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar;NA;NA;NA
HQ167665.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;NA;NA;NA
OL477728.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;NA;NA;NA
EF055889.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;NA;NA;NA
OL339394.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;NA;NA;NA
EF126369.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;NA;NA;NA
MF621750.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA;NA;NA
DQ288268.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;NA;NA;NA
AY886762.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus clarkii;Oncorhynchus clarkii henshawi;NA;NA
MF621742.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus namaycush;NA;NA;NA
Hucho	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Hucho;Hucho bleekeri;NA;NA;NA
AF154850.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salvelinus;Salvelinus fontinalis;NA;NA;NA
OK623679.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss;Oncorhynchus mykiss newberrii;NA;NA
JQ390059.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Stenodus;Stenodus leucichthys;NA;NA;NA
MF621755.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA;NA;NA
FJ872559.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA;NA;NA
AM910409.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo trutta;Salmo trutta trutta;NA;NA
LC137015.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo trutta;Salmo trutta fario;NA;NA
JQ661401.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus oxyrinchus;NA;NA;NA
MT063015.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Thymallus;Thymallus arcticus;NA;NA;NA
JQ661479.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Coregonus;Coregonus lavaretus;NA;NA;NA
AP013050.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Prosopium;Prosopium cylindraceum;NA;NA;NA
PX416719.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Phenacorhamdia;Phenacorhamdia tenuis;NA;NA;NA
PX415964.1	NA;Chordata;Actinopteri;Siluriformes;Doradidae;Doras;Doras micropoeus;NA;NA;NA
PX415957.1	NA;Chordata;Actinopteri;Siluriformes;Doradidae;Doras;Doras carinatus;NA;NA;NA
PX415956.1	NA;Chordata;Actinopteri;Siluriformes;Doradidae;Doras;Doras carinatus;NA;NA;NA
AY264066.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Hypophthalmus;Hypophthalmus edentatus;NA;NA;NA
PX416198.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Hemisorubim;Hemisorubim platyrhynchos;NA;NA;NA
MN807278.1	NA;Chordata;Actinopteri;Siluriformes;Bagridae;Hemibagrus;Hemibagrus wyckioides;NA;NA;NA
JF898675.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Brachyplatystoma;Brachyplatystoma filamentosum;NA;NA;NA
JF898665.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Platynematichthys;Platynematichthys notatus;NA;NA;NA
KC572135.1	NA;Chordata;Actinopteri;Siluriformes;Pangasiidae;Pangasius;Pangasius pangasius;NA;NA;NA
JF898650.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Zungaro;Zungaro zungaro;NA;NA;NA
PX416205.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Heptapterus;Heptapterus tapanahoniensis;NA;NA;NA
PX415793.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus longior;NA;NA;NA
PX415798.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus longior;NA;NA;NA
PX416331.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis nebulosus;NA;NA;NA
PX415789.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus brevior;NA;NA;NA
PX415787.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus brevior;NA;NA;NA
PX415788.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus brevior;NA;NA;NA
PX415618.1	NA;Chordata;Actinopteri;Siluriformes;Pseudopimelodidae;Batrochoglanis;Batrochoglanis raninus;NA;NA;NA
PX415791.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus longior;NA;NA;NA
PX416673.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Otocinclus;Otocinclus cf. mariae;NA;NA;NA
PX416672.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Otocinclus;Otocinclus cf. mariae;NA;NA;NA
PX415790.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Chasmocranus;Chasmocranus longior;NA;NA;NA
PX416507.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Metaloricaria;Metaloricaria paucidens;NA;NA;NA
PX416338.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ituglanis;Ituglanis nebulosus;NA;NA;NA
PX429974.1	NA;Chordata;Actinopteri;Siluriformes;Ariidae;Arius;Arius maculatus;NA;NA;NA
PX416053.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Guyanancistrus;Guyanancistrus brevispinis;NA;NA;NA
PX416098.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Harttia;Harttia guianensis;NA;NA;NA
PX416690.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Paralithoxus;Paralithoxus planquettei;NA;NA;NA
PX416095.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Cteniloricaria;Cteniloricaria fowleri;NA;NA;NA
PX416833.1	NA;Chordata;Actinopteri;Siluriformes;Loricariidae;Pseudancistrus;Pseudancistrus barbatus;NA;NA;NA
JX899751.1	NA;Chordata;Actinopteri;Siluriformes;Ariidae;Bagre;Bagre marinus;NA;NA;NA
PX416750.1	NA;Chordata;Actinopteri;Siluriformes;Heptapteridae;Pimelodella;Pimelodella cf. cristata;NA;NA;NA
PX416670.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ochmacanthus;Ochmacanthus sp.;NA;NA;NA
MW300334.1	NA;Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gilae;NA;NA;NA
PX416671.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ochmacanthus;Ochmacanthus sp. clenoni;NA;NA;NA
PX416669.1	NA;Chordata;Actinopteri;Siluriformes;Trichomycteridae;Ochmacanthus;Ochmacanthus reinhardtii;NA;NA;NA
AF417345.1	NA;Chordata;Actinopteri;Gonorynchiformes;Chanidae;Chanos;Chanos chanos;NA;NA;NA
PX644056.1	NA;Chordata;Actinopteri;Gonorynchiformes;Chanidae;Chanos;Chanos chanos;NA;NA;NA
PX416732.1	NA;Chordata;Actinopteri;Siluriformes;Pimelodidae;Pimelabditus;Pimelabditus moli;NA;NA;NA
AB560489.1	NA;Chordata;Chondrichthyes;Hexanchiformes;Hexanchidae;Notorynchus;Notorynchus cepedianus;NA;NA;NA
KT983411.1	NA;Chordata;Actinopteri;Siluriformes;Sisoridae;Bagarius;Bagarius yarrelli;NA;NA;NA
Zapteryx	NA;Chordata;Chondrichthyes;Rhinopristiformes;Rhinobatidae;Zapteryx;Zapteryx exasperata;NA;NA;NA
AP009499.1	NA;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon tergisus;NA;NA;NA
Hiodon	NA;Chordata;Actinopteri;Hiodontiformes;Hiodontidae;Hiodon;Hiodon alosoides;NA;NA;NA
AF125595.2	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser fulvescens;NA;NA;NA
AF125598.2	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser medirostris;NA;NA;NA
AF125597.2	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser transmontanus;NA;NA;NA
AF125594.2	NA;Chordata;Actinopteri;Acipenseriformes;Polyodontidae;Polyodon;Polyodon spathula;NA;NA;NA
AB042952.1	NA;Chordata;Actinopteri;Amiiformes;Amiidae;Amia;Amia calva;NA;NA;NA
MK213064.2	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser stellatus;Acipenser stellatus ssp. 'stellatus cyrensis';NA;NA
DQ202325.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Pseudoscaphirhynchus;Pseudoscaphirhynchus kaufmanni;NA;NA;NA
AY442351.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Huso;Huso huso;NA;NA;NA
AY544140.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser ruthenus;NA;NA;NA
KU985069.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Scaphirhynchus;Scaphirhynchus albus;NA;NA;NA
Psephurus	NA;Chordata;Actinopteri;Acipenseriformes;Polyodontidae;Psephurus;Psephurus gladius;NA;NA;NA
AY510085.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser dabryanus;NA;NA;NA
KJ789859.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser gueldenstaedtii;NA;NA;NA
AB042837.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser transmontanus;NA;NA;NA
AY442349.1	NA;Chordata;Actinopteri;Acipenseriformes;Polyodontidae;Polyodon;Polyodon spathula;NA;NA;NA
PX741167.1	NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PX416114.1	NA;Chordata;Actinopteri;Siluriformes;Cetopsidae;Helogenes;Helogenes marmoratus;NA;NA;NA
PX416116.1	NA;Chordata;Actinopteri;Siluriformes;Cetopsidae;Helogenes;Helogenes marmoratus;NA;NA;NA
LC672454.1	NA;Chordata;Actinopteri;Argentiniformes;Argentinidae;Glossanodon;Glossanodon semifasciatus;NA;NA;NA
AP012952.1	NA;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina silus;NA;NA;NA
KC820796.1	NA;Chordata;Actinopteri;Acipenseriformes;Acipenseridae;Acipenser;Acipenser schrenckii;NA;NA;NA
JF911712.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus labeo;NA;NA;NA
EU715434.1	NA;Chordata;Actinopteri;Mugiliformes;Mugilidae;Mugil;Mugil platanus;NA;NA;NA
MZ157402.1	NA;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA;NA;NA
AP002945.1	NA;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA;NA;NA
KP779622.1	NA;Chordata;Actinopteri;Synbranchiformes;Synbranchidae;Monopterus;Monopterus albus;NA;NA;NA
Hippocampus	NA;NA;NA;NA;NA;NA;synthetic construct;NA;NA;NA
Citharichthys_2	NA;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys sp.;NA;NA;NA
AP006024.1	NA;Chordata;Actinopteri;Perciformes;Trachinidae;Trachinus;Trachinus draco;NA;NA;NA
PP467847.1	NA;Chordata;Actinopteri;Perciformes;Trachinidae;Echiichthys;Echiichthys vipera;NA;NA;NA
AF520693.1	NA;Chordata;Mammalia;Rodentia;Cuniculidae;Cuniculus;Cuniculus paca;NA;NA;NA
AF433905.1	NA;Chordata;Mammalia;Rodentia;Cuniculidae;Cuniculus;Cuniculus paca;NA;NA;NA
AY093664.1	NA;Chordata;Mammalia;Rodentia;Cuniculidae;Cuniculus;Cuniculus paca;NA;NA;NA
ON650007.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Sphyrna;Sphyrna lewini;NA;NA;NA
Sphyrna	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Sphyrna;Sphyrna lewini;NA;NA;NA
AP004108.1	NA;Chordata;Actinopteri;Osmeriformes;Retropinnidae;Retropinna;Retropinna retropinna;NA;NA;NA
Hoplunnis	NA;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis;NA;NA;NA
KJ748376.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Triaenodon;Triaenodon obesus;NA;NA;NA
OQ476208.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Negaprion;Negaprion brevirostris;NA;NA;NA
NC_077588.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Triakis;Triakis semifasciata;NA;NA;NA
PX070057.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Mustelus;Mustelus henlei;NA;NA;NA
KM453976.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Sphyrna;Sphyrna tiburo;NA;NA;NA
AF448023.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Sphyrna;Sphyrna zygaena;NA;NA;NA
Carcharhinus_9	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus limbatus;NA;NA;NA
MW528216.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Carcharhinus;Carcharhinus perezii;NA;NA;NA
AF448022.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Sphyrna;Sphyrna mokarran;NA;NA;NA
Galeorhinus	NA;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Galeorhinus;Galeorhinus galeus;NA;NA;NA
AF447987.1	NA;Chordata;Chondrichthyes;Lamniformes;Alopiidae;Alopias;Alopias superciliosus;NA;NA;NA
OP056802.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Carcharhinidae;Rhizoprionodon;Rhizoprionodon terraenovae;NA;NA;NA
Notopterus	NA;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Notopterus;Notopterus notopterus;NA;NA;NA
AF417343.1	NA;Chordata;Actinopteri;Osteoglossiformes;Osteoglossidae;Osteoglossum;Osteoglossum bicirrhosum;NA;NA;NA
AP008925.1	NA;Chordata;Actinopteri;Osteoglossiformes;Notopteridae;Notopterus;Notopterus notopterus;NA;NA;NA
LC723525.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Scyliorhinus;Scyliorhinus stellaris;NA;NA;NA
NC_001950.1	NA;Chordata;Chondrichthyes;Carcharhiniformes;Scyliorhinidae;Scyliorhinus;Scyliorhinus canicula;NA;NA;NA
PX718986.1	NA;Chordata;Actinopteri;Elopiformes;Elopidae;Elops;Elops saurus;NA;NA;NA
AB051070.1	NA;Chordata;Actinopteri;Elopiformes;Elopidae;Elops;Elops hawaiensis;NA;NA;NA
Selaroides	NA;Chordata;Actinopteri;Carangiformes;Carangidae;Selaroides;Selaroides leptolepis;NA;NA;NA
KU159666.1	NA;Chordata;Actinopteri;Carangiformes;Carangidae;Selaroides;Selaroides leptolepis;NA;NA;NA
KT367804.1	NA;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Zebrias;Zebrias crossolepis;NA;NA;NA
KF781140.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus spadiceus;NA;NA;NA
OP057085.2	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lagocephalus;NA;NA;NA
AP011933.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus lagocephalus;NA;NA;NA
KF781141.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus spadiceus;NA;NA;NA
AP009538.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus wheeleri;NA;NA;NA
AP011920.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Pao;Pao palembangensis;NA;NA;NA
Lagocephalus	NA;Chordata;Actinopteri;Gobiiformes;Gobiidae;Sicyopterus;Sicyopterus lagocephalus;NA;NA;NA
MG817403.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Carinotetraodon;Carinotetraodon travancoricus;NA;NA;NA
MH631014.1	NA;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Carinotetraodon;Carinotetraodon travancoricus;NA;NA;NA
AY949336.1	NA;Chordata;Actinopteri;Perciformes;Serranidae;Hyporthodus;Hyporthodus flavolimbatus;NA;NA;NA
AF055593.1	NA;Chordata;Actinopteri;NA;Pomacanthidae;Holacanthus;Holacanthus ciliaris;NA;NA;NA
Holacanthus	NA;Chordata;Actinopteri;NA;Pomacanthidae;Holacanthus;Holacanthus bermudensis;NA;NA;NA
AY245608.1	NA;Chordata;Mammalia;Diprotodontia;Macropodidae;Osphranter;Osphranter robustus;NA;NA;NA
AF338711.1	NA;Chordata;Aves;Casuariiformes;Dromaiidae;Dromaius;Dromaius novaehollandiae;NA;NA;NA
AF027985.2	NA;Chordata;Mammalia;Diprotodontia;Macropodidae;Osphranter;Osphranter rufus;NA;NA;NA
KY996506.1	NA;Chordata;Mammalia;Diprotodontia;Macropodidae;Osphranter;Osphranter robustus;NA;NA;NA
KY996502.1	NA;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus;Macropus giganteus;NA;NA;NA
JN003401.1	NA;Chordata;Mammalia;Diprotodontia;Macropodidae;Macropus;Macropus fuliginosus;NA;NA;NA
KT185629.1	NA;Chordata;Hyperoartia;Petromyzontiformes;Geotriidae;Geotria;Geotria australis;NA;NA;NA
PQ845995.1	NA;Chordata;Hyperoartia;Petromyzontiformes;Petromyzontidae;Eudontomyzon;Eudontomyzon graecus;NA;NA;NA
BK063460.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Prognichthys;Prognichthys tringa;NA;NA;NA
AP017897.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon doederleinii;NA;NA;NA
BK063455.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon papilio;NA;NA;NA
OP057046.2	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Exocoetus;Exocoetus monocirrhus;NA;NA;NA
LC104440.2	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon pinnatibarbatus;Cheilopogon pinnatibarbatus japonicus;NA;NA
BK063456.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon;Cheilopogon xenopterus;NA;NA;NA
KY067947.1	NA;Chordata;Actinopteri;Beloniformes;Exocoetidae;Parexocoetus;Parexocoetus brachypterus;NA;NA;NA
